,exp,edu,type,scale,industry,avgsalary,lnsalary,city
4128,3-4年经验,本科,外资企业,10000人以上,"电子技术/半导体/集成电路,机械/设备/重工",12.0,2.4849066497880004,深圳
4129,无工作经验,大专,合资,500-1000人,快速消费品(食品、饮料、化妆品),5.25,1.6582280766035324,北京
4130,无工作经验,大专,民营公司,1000-5000人,"房地产,租赁服务",4.75,1.55814461804655,武汉
4131,5年以上经验,硕士,上市公司,1000-5000人,新能源,20.833333333333336,3.036554268074246,上海
4132,5年以上经验,本科,民营公司,150-500人,"物业管理/商业中心,专业服务(咨询、人力资源、财会)",30.0,3.4011973816621555,南京
4133,无工作经验,大专,合资,1000-5000人,交通/运输/物流,9.5,2.2512917986064958,深圳
4134,1年经验,大专,民营公司,150-500人,"网络游戏,互联网/电子商务",6.5,1.8718021769015916,广州
4135,1年经验,大专,民营公司,500-1000人,"贸易/进出口,互联网/电子商务",5.0,1.6094379124341005,成都
4136,无工作经验,本科,民营公司,少于50人,"互联网/电子商务,网络游戏",14.583333333333334,2.6798793241355137,深圳
4137,3-4年经验,本科,民营公司,150-500人,金融/投资/证券,10.0,2.302585092994046,其他
4138,2年经验,硕士,合资,1000-5000人,计算机软件,20.0,2.995732273553991,上海
4139,无工作经验,无学历要求,民营公司,150-500人,"通信/电信运营、增值服务,通信/电信/网络设备",9.0,2.19722457733622,合肥
4140,2年经验,本科,民营公司,150-500人,专业服务(咨询、人力资源、财会),10.5,2.3513752571634776,北京
4141,3-4年经验,本科,民营公司,10000人以上,家具/家电/玩具/礼品,13.5,2.602689685444384,上海
4142,3-4年经验,本科,合资,1000-5000人,"批发/零售,物业管理/商业中心",5.0,1.6094379124341005,其他
4143,无工作经验,无学历要求,民营公司,50-150人,美容/保健,3.75,1.3217558399823195,其他
4144,无工作经验,本科,民营公司,1000-5000人,金融/投资/证券,7.0,1.9459101490553128,其他
4145,3-4年经验,无学历要求,上市公司,500-1000人,专业服务(咨询、人力资源、财会),9.0,2.19722457733622,上海
4146,1年经验,大专,民营公司,1000-5000人,批发/零售,5.25,1.6582280766035324,广州
4147,无工作经验,无学历要求,国企,1000-5000人,多元化业务集团公司,9.0,2.19722457733622,上海
4148,无工作经验,本科,合资,1000-5000人,"检测，认证,专业服务(咨询、人力资源、财会)",7.5,2.0149030205422647,上海
4149,1年经验,本科,上市公司,10000人以上,"房地产,租赁服务",5.25,1.6582280766035324,上海
4150,2年经验,本科,创业公司,50-150人,互联网/电子商务,20.0,2.995732273553991,上海
4152,无工作经验,本科,民营公司,50-150人,"互联网/电子商务,机械/设备/重工",12.5,2.525728644308256,成都
4153,无工作经验,无学历要求,上市公司,150-500人,互联网/电子商务,7.0,1.9459101490553128,合肥
4154,无工作经验,无学历要求,上市公司,500-1000人,互联网/电子商务,7.0,1.9459101490553128,合肥
4155,3-4年经验,本科,民营公司,10000人以上,汽车及零配件,19.0,2.9444389791664403,深圳
4156,1年经验,本科,民营公司,150-500人,"广告,影视/媒体/艺术/文化传播",7.5,2.0149030205422647,广州
4157,无工作经验,无学历要求,上市公司,1000-5000人,"快速消费品(食品、饮料、化妆品),计算机软件",3.75,1.3217558399823195,其他
4158,无工作经验,本科,民营公司,150-500人,"汽车及零配件,计算机软件",9.0,2.19722457733622,上海
4159,无工作经验,大专,民营公司,50-150人,"酒店/旅游,公关/市场推广/会展",6.5,1.8718021769015916,合肥
4160,3-4年经验,大专,民营公司,50-150人,服装/纺织/皮革,7.0,1.9459101490553128,其他
4161,无工作经验,本科,外资企业,500-1000人,教育/培训/院校,4.5,1.5040773967762742,其他
4164,无工作经验,大专,民营公司,50-150人,互联网/电子商务,6.5,1.8718021769015916,南京
4165,2年经验,无学历要求,民营公司,50-150人,服装/纺织/皮革,7.5,2.0149030205422647,广州
4166,无工作经验,无学历要求,合资,50-150人,"互联网/电子商务,教育/培训/院校",4.0,1.3862943611198906,武汉
4167,无工作经验,大专,民营公司,50-150人,"医疗/护理/卫生,医疗设备/器械",5.25,1.6582280766035324,其他
4168,1年经验,中专,民营公司,少于50人,服装/纺织/皮革,3.75,1.3217558399823195,其他
4169,无工作经验,无学历要求,外资企业,150-500人,外包服务,3.25,1.1786549963416462,其他
4170,2年经验,本科,民营公司,500-1000人,"房地产,中介服务",5.25,1.6582280766035324,其他
4171,1年经验,本科,民营公司,10000人以上,"通信/电信/网络设备,计算机服务(系统、数据服务、维修)",7.5,2.0149030205422647,深圳
4172,无工作经验,无学历要求,民营公司,150-500人,批发/零售,5.25,1.6582280766035324,其他
4173,1年经验,大专,民营公司,少于50人,"互联网/电子商务,广告",4.0,1.3862943611198906,深圳
4174,2年经验,大专,上市公司,500-1000人,服装/纺织/皮革,5.25,1.6582280766035324,其他
4175,无工作经验,无学历要求,上市公司,500-1000人,"金融/投资/证券,互联网/电子商务",17.5,2.862200880929469,广州
4176,无工作经验,无学历要求,外资企业,500-1000人,交通/运输/物流,3.75,1.3217558399823195,其他
4177,无工作经验,本科,外资企业,500-1000人,检测，认证,12.5,2.525728644308256,上海
4178,1年经验,本科,国企,500-1000人,计算机服务(系统、数据服务、维修),4.5,1.5040773967762742,其他
4179,1年经验,大专,民营公司,50-150人,"批发/零售,贸易/进出口",3.25,1.1786549963416462,武汉
4180,无工作经验,大专,民营公司,50-150人,"仪器仪表/工业自动化,计算机软件",7.0,1.9459101490553128,上海
4181,2年经验,大专,外资企业,150-500人,家具/家电/玩具/礼品,4.25,1.4469189829363254,武汉
4182,1年经验,大专,民营公司,150-500人,"批发/零售,服装/纺织/皮革",4.25,1.4469189829363254,广州
4183,无工作经验,大专,民营公司,150-500人,"金融/投资/证券,专业服务(咨询、人力资源、财会)",7.0,1.9459101490553128,其他
4184,无工作经验,本科,民营公司,50-150人,"计算机软件,专业服务(咨询、人力资源、财会)",4.5,1.5040773967762742,北京
4185,无工作经验,无学历要求,民营公司,10000人以上,制药/生物工程,5.25,1.6582280766035324,其他
4186,2年经验,本科,民营公司,500-1000人,"互联网/电子商务,广告",9.0,2.19722457733622,广州
4187,2年经验,中专,民营公司,150-500人,"服装/纺织/皮革,批发/零售",5.25,1.6582280766035324,其他
4188,3-4年经验,本科,民营公司,少于50人,"专业服务(咨询、人力资源、财会),计算机服务(系统、数据服务、维修)",14.583333333333334,2.6798793241355137,北京
4189,无工作经验,无学历要求,国企,150-500人,"计算机服务(系统、数据服务、维修),互联网/电子商务",12.5,2.525728644308256,深圳
4190,3-4年经验,本科,上市公司,1000-5000人,"互联网/电子商务,金融/投资/证券",11.5,2.4423470353692043,上海
4191,无工作经验,硕士,民营公司,50-150人,计算机软件,12.0,2.4849066497880004,其他
4192,1年经验,本科,民营公司,150-500人,通信/电信/网络设备,33.33333333333333,3.5065578973199814,成都
4193,3-4年经验,大专,外资企业,50-150人,"医疗/护理/卫生,制药/生物工程",7.0,1.9459101490553128,上海
4194,无工作经验,本科,国企,1000-5000人,"文字媒体/出版,影视/媒体/艺术/文化传播",8.0,2.079441541679836,北京
4195,1年经验,本科,民营公司,1000-5000人,多元化业务集团公司,7.0,1.9459101490553128,上海
4196,5年以上经验,本科,民营公司,150-500人,"通信/电信/网络设备,电子技术/半导体/集成电路",12.5,2.525728644308256,武汉
4197,3-4年经验,本科,民营公司,150-500人,"通信/电信/网络设备,计算机软件",16.0,2.772588722239781,南京
4198,无工作经验,无学历要求,民营公司,少于50人,互联网/电子商务,10.416666666666668,2.3434070875143007,其他
4199,2年经验,本科,民营公司,150-500人,网络游戏,12.5,2.525728644308256,杭州
4200,无工作经验,大专,民营公司,少于50人,"互联网/电子商务,计算机软件",5.0,1.6094379124341005,其他
4201,3-4年经验,本科,国企,150-500人,"计算机软件,计算机服务(系统、数据服务、维修)",12.5,2.525728644308256,武汉
4202,无工作经验,大专,民营公司,1000-5000人,"快速消费品(食品、饮料、化妆品),批发/零售",3.0,1.0986122886681098,其他
4203,无工作经验,本科,上市公司,10000人以上,"银行,金融/投资/证券",5.5,1.7047480922384253,其他
4204,无工作经验,大专,民营公司,50-150人,服装/纺织/皮革,5.0,1.6094379124341005,深圳
4205,无工作经验,无学历要求,民营公司,少于50人,环保,17.5,2.862200880929469,北京
4206,无工作经验,无学历要求,民营公司,150-500人,金融/投资/证券,11.5,2.4423470353692043,广州
4207,无工作经验,中专,民营公司,,"电子技术/半导体/集成电路,计算机软件",7.0,1.9459101490553128,广州
4208,无工作经验,本科,民营公司,1000-5000人,"互联网/电子商务,专业服务(咨询、人力资源、财会)",8.0,2.079441541679836,北京
4209,1年经验,大专,民营公司,150-500人,"服装/纺织/皮革,批发/零售",6.0,1.791759469228055,其他
4210,3-4年经验,本科,民营公司,1000-5000人,"互联网/电子商务,金融/投资/证券",2.5,0.9162907318741552,南京
4211,2年经验,本科,民营公司,150-500人,互联网/电子商务,12.5,2.525728644308256,其他
4212,3-4年经验,大专,民营公司,150-500人,互联网/电子商务,12.5,2.525728644308256,深圳
4213,3-4年经验,大专,民营公司,500-1000人,快速消费品(食品、饮料、化妆品),7.0,1.9459101490553128,上海
4214,3-4年经验,大专,民营公司,500-1000人,快速消费品(食品、饮料、化妆品),12.5,2.525728644308256,上海
4215,2年经验,本科,民营公司,少于50人,"教育/培训/院校,影视/媒体/艺术/文化传播",7.5,2.0149030205422647,南京
4216,无工作经验,无学历要求,外资企业,150-500人,医疗设备/器械,7.0,1.9459101490553128,上海
4217,2年经验,本科,民营公司,50-150人,互联网/电子商务,7.5,2.0149030205422647,西安
4218,无工作经验,无学历要求,民营公司,150-500人,交通/运输/物流,5.0,1.6094379124341005,深圳
4220,2年经验,本科,民营公司,少于50人,"新能源,电气/电力/水利",8.0,2.079441541679836,其他
4221,无工作经验,大专,民营公司,少于50人,贸易/进出口,5.25,1.6582280766035324,广州
4222,1年经验,本科,民营公司,50-150人,服装/纺织/皮革,4.75,1.55814461804655,其他
4223,无工作经验,大专,民营公司,10000人以上,"计算机服务(系统、数据服务、维修),计算机软件",5.5,1.7047480922384253,其他
4224,2年经验,大专,民营公司,50-150人,服装/纺织/皮革,7.0,1.9459101490553128,上海
4225,1年经验,无学历要求,合资,150-500人,金融/投资/证券,9.0,2.19722457733622,广州
4226,无工作经验,无学历要求,民营公司,少于50人,"互联网/电子商务,服装/纺织/皮革",3.75,1.3217558399823195,杭州
4227,1年经验,本科,民营公司,少于50人,"制药/生物工程,互联网/电子商务",12.5,2.525728644308256,上海
4228,无工作经验,无学历要求,外资企业,10000人以上,"计算机软件,通信/电信/网络设备",16.0,2.772588722239781,上海
4230,无工作经验,高中,外资企业,150-500人,"金融/投资/证券,专业服务(咨询、人力资源、财会)",5.25,1.6582280766035324,广州
4231,1年经验,大专,民营公司,150-500人,互联网/电子商务,3.75,1.3217558399823195,武汉
4232,2年经验,大专,民营公司,1000-5000人,服装/纺织/皮革,7.0,1.9459101490553128,其他
4233,无工作经验,无学历要求,民营公司,150-500人,"互联网/电子商务,家具/家电/玩具/礼品",5.25,1.6582280766035324,上海
4234,1年经验,无学历要求,合资,10000人以上,汽车及零配件,10.0,2.302585092994046,其他
4235,2年经验,大专,合资,1000-5000人,农/林/牧/渔,5.5,1.7047480922384253,广州
4236,无工作经验,大专,民营公司,50-150人,计算机软件,5.0,1.6094379124341005,广州
4237,无工作经验,大专,民营公司,1000-5000人,互联网/电子商务,5.0,1.6094379124341005,成都
4238,3-4年经验,本科,外资企业,150-500人,"保险,多元化业务集团公司",20.0,2.995732273553991,上海
4239,3-4年经验,本科,国企,150-500人,"金融/投资/证券,保险",7.0,1.9459101490553128,其他
4240,2年经验,本科,外资企业,500-1000人,"贸易/进出口,快速消费品(食品、饮料、化妆品)",4.75,1.55814461804655,广州
4241,无工作经验,大专,民营公司,50-150人,"专业服务(咨询、人力资源、财会),多元化业务集团公司",5.25,1.6582280766035324,成都
4242,3-4年经验,本科,国企,150-500人,计算机服务(系统、数据服务、维修),12.5,2.525728644308256,武汉
4243,无工作经验,大专,民营公司,150-500人,制药/生物工程,5.25,1.6582280766035324,武汉
4244,2年经验,大专,合资,5000-10000人,"电子技术/半导体/集成电路,仪器仪表/工业自动化",9.0,2.19722457733622,其他
4245,5年以上经验,本科,上市公司,10000人以上,物业管理/商业中心,16.0,2.772588722239781,广州
4246,无工作经验,大专,民营公司,50-150人,"网络游戏,互联网/电子商务",4.0,1.3862943611198906,武汉
4247,1年经验,本科,民营公司,1000-5000人,金融/投资/证券,9.0,2.19722457733622,武汉
4248,3-4年经验,大专,民营公司,50-150人,计算机软件,10.0,2.302585092994046,其他
4249,2年经验,本科,民营公司,500-1000人,"原材料和加工,新能源",8.0,2.079441541679836,上海
4250,无工作经验,大专,民营公司,少于50人,"互联网/电子商务,快速消费品(食品、饮料、化妆品)",5.25,1.6582280766035324,北京
4251,5年以上经验,本科,外资企业,10000人以上,"专业服务(咨询、人力资源、财会),中介服务",29.166666666666668,3.373026504695459,上海
4252,无工作经验,高中,民营公司,50-150人,"专业服务(咨询、人力资源、财会),外包服务",3.0,1.0986122886681098,其他
