,location,exp,edu,type,scale,industry,avgsalary,lnsalary
4015,成都-青羊区,5-7年经验,本科,民营公司,10000人以上,计算机软件,15.0,2.70805020110221
4016,上海-徐汇区,2年经验,本科,合资,150-500人,计算机软件,10.5,2.3513752571634776
4017,广州-天河区,2年经验,大专,外资（欧美）,500-1000人,"金融/投资/证券,互联网/电子商务",9.0,2.19722457733622
4018,西安-高新技术产业开发区,无工作经验,大专,外资（欧美）,500-1000人,"多元化业务集团公司,互联网/电子商务",7.0,1.9459101490553128
4019,北京,2年经验,本科,合资,500-1000人,"互联网/电子商务,金融/投资/证券",29.166666666666668,3.373026504695459
4020,广州-天河区,2年经验,本科,民营公司,50-150人,"计算机服务(系统、数据服务、维修),计算机软件",9.0,2.19722457733622
4021,上海-黄浦区,无工作经验,本科,民营公司,50-150人,专业服务(咨询、人力资源、财会),12.5,2.525728644308256
4022,上海,无工作经验,无学历要求,民营公司,150-500人,医疗/护理/卫生,7.0,1.9459101490553128
4023,上海-黄浦区,1年经验,大专,民营公司,150-500人,"建筑/建材/工程,专业服务(咨询、人力资源、财会)",7.0,1.9459101490553128
4024,上海,无工作经验,无学历要求,国企,5000-10000人,机械/设备/重工,22.916666666666668,3.131864447878571
4025,上海,1年经验,本科,国企,5000-10000人,金融/投资/证券,5.25,1.6582280766035324
4026,广州-天河区,1年经验,本科,合资,500-1000人,银行,9.0,2.19722457733622
4027,上海-松江区,无工作经验,本科,外资（非欧美）,150-500人,"奢侈品/收藏品/工艺品/珠宝,贸易/进出口",7.0,1.9459101490553128
4028,上海-杨浦区,无工作经验,大专,民营公司,少于50人,互联网/电子商务,7.0,1.9459101490553128
4029,上海,1年经验,大专,民营公司,50-150人,"互联网/电子商务,贸易/进出口",7.5,2.0149030205422647
4030,杭州-滨江区,1年经验,大专,民营公司,150-500人,"服装/纺织/皮革,互联网/电子商务",5.0,1.6094379124341005
4031,南昌-西湖区,3-4年经验,本科,国企,50-150人,"计算机软件,计算机硬件",8.0,2.079441541679836
4032,广州-白云区,无工作经验,无学历要求,民营公司,150-500人,"服装/纺织/皮革,贸易/进出口",4.5,1.5040773967762742
4033,江门,1年经验,大专,民营公司,150-500人,电子技术/半导体/集成电路,3.75,1.3217558399823195
4034,昆明,无工作经验,硕士,民营公司,少于50人,"金融/投资/证券,专业服务(咨询、人力资源、财会)",8.0,2.079441541679836
4035,广州,无工作经验,中技,民营公司,50-150人,"批发/零售,服装/纺织/皮革",3.75,1.3217558399823195
4036,广州-越秀区,无工作经验,本科,上市公司,1000-5000人,"批发/零售,生活服务",8.0,2.079441541679836
4037,深圳,无工作经验,无学历要求,民营公司,10000人以上,批发/零售,21.0,3.044522437723423
4038,广州-天河区,无工作经验,无学历要求,合资,50-150人,"金融/投资/证券,互联网/电子商务",7.0,1.9459101490553128
4039,长春,2年经验,本科,民营公司,500-1000人,互联网/电子商务,7.0,1.9459101490553128
4040,佛山-顺德区,无工作经验,无学历要求,民营公司,5000-10000人,"家具/家电/玩具/礼品,批发/零售",5.0,1.6094379124341005
4041,北京-朝阳区,无工作经验,无学历要求,外资（非欧美）,50-150人,政府/公共事业,12.5,2.525728644308256
4042,北京-朝阳区,1年经验,本科,合资,50-150人,"计算机服务(系统、数据服务、维修),通信/电信运营、增值服务",15.0,2.70805020110221
4043,上海-徐汇区,3-4年经验,本科,民营公司,150-500人,"互联网/电子商务,家具/家电/玩具/礼品",7.0,1.9459101490553128
4044,广州,3-4年经验,大专,民营公司,少于50人,"服装/纺织/皮革,批发/零售",9.0,2.19722457733622
4045,北京-朝阳区,无工作经验,无学历要求,民营公司,500-1000人,互联网/电子商务,35.0,3.555348061489413
4046,南京-高淳区,2年经验,大专,民营公司,1000-5000人,汽车及零配件,7.0,1.9459101490553128
4047,青岛,2年经验,大专,国企,1000-5000人,制药/生物工程,4.0,1.3862943611198906
4048,北京,3-4年经验,硕士,上市公司,1000-5000人,"医疗设备/器械,制药/生物工程",15.0,2.70805020110221
4049,上海-杨浦区,3-4年经验,本科,合资,1000-5000人,"计算机软件,互联网/电子商务",15.0,2.70805020110221
4050,中山,1年经验,大专,合资,150-500人,"制药/生物工程,医疗/护理/卫生",14.0,2.6390573296152584
4051,武汉,无工作经验,无学历要求,国企,500-1000人,计算机服务(系统、数据服务、维修),13.0,2.5649493574615367
4052,武汉,无工作经验,无学历要求,合资,1000-5000人,交通/运输/物流,20.0,2.995732273553991
4053,沈阳-浑南区,1年经验,大专,民营公司,1000-5000人,制药/生物工程,3.75,1.3217558399823195
4054,天津,无工作经验,硕士,上市公司,10000人以上,制药/生物工程,7.0,1.9459101490553128
4055,苏州,无工作经验,大专,民营公司,50-150人,"专业服务(咨询、人力资源、财会),计算机软件",5.25,1.6582280766035324
4056,杭州,无工作经验,本科,外资（欧美）,500-1000人,"机械/设备/重工,仪器仪表/工业自动化",9.583333333333334,2.26002547857525
4057,杭州,无工作经验,无学历要求,创业公司,150-500人,"快速消费品(食品、饮料、化妆品),互联网/电子商务",6.0,1.791759469228055
4058,北京-朝阳区,1年经验,大专,外资（欧美）,少于50人,计算机软件,9.0,2.19722457733622
4059,广州-海珠区,2年经验,本科,民营公司,50-150人,"计算机软件,通信/电信/网络设备",11.5,2.4423470353692043
4060,北京-海淀区,无工作经验,本科,非营利组织,少于50人,"新能源,专业服务(咨询、人力资源、财会)",12.0,2.4849066497880004
4061,深圳-龙岗区,2年经验,大专,民营公司,1000-5000人,服装/纺织/皮革,5.5,1.7047480922384253
4062,广州-黄埔区,2年经验,本科,民营公司,1000-5000人,"网络游戏,互联网/电子商务",20.0,2.995732273553991
4063,北京-丰台区,2年经验,大专,民营公司,150-500人,"服装/纺织/皮革,批发/零售",7.0,1.9459101490553128
4064,上海-浦东新区,3-4年经验,大专,民营公司,少于50人,"计算机软件,互联网/电子商务",17.5,2.862200880929469
4065,北京-通州区,2年经验,本科,国企,10000人以上,快速消费品(食品、饮料、化妆品),5.25,1.6582280766035324
4066,北京-海淀区,3-4年经验,本科,民营公司,50-150人,计算机软件,12.5,2.525728644308256
4067,石家庄,无工作经验,无学历要求,上市公司,150-500人,"计算机软件,网络游戏",7.0,1.9459101490553128
4068,广州-天河区,无工作经验,中专,民营公司,150-500人,专业服务(咨询、人力资源、财会),5.25,1.6582280766035324
4069,上海-徐汇区,2年经验,本科,民营公司,50-150人,教育/培训/院校,15.0,2.70805020110221
4070,广州-天河区,无工作经验,大专,民营公司,50-150人,"计算机软件,计算机硬件",4.5,1.5040773967762742
4071,广州-天河区,无工作经验,大专,民营公司,50-150人,金融/投资/证券,9.0,2.19722457733622
4072,杭州-余杭区,5-7年经验,本科,民营公司,150-500人,"互联网/电子商务,医疗/护理/卫生",20.0,2.995732273553991
4073,太原,无工作经验,大专,民营公司,50-150人,"服装/纺织/皮革,贸易/进出口",3.0,1.0986122886681098
4074,上海-黄浦区,无工作经验,无学历要求,民营公司,150-500人,"制药/生物工程,学术/科研",12.5,2.525728644308256
4075,深圳,无工作经验,无学历要求,上市公司,5000-10000人,"服装/纺织/皮革,家具/家电/玩具/礼品",5.5,1.7047480922384253
4076,上海-浦东新区,1年经验,大专,民营公司,150-500人,"互联网/电子商务,批发/零售",6.5,1.8718021769015916
4077,北京,1年经验,本科,民营公司,1000-5000人,汽车及零配件,9.0,2.19722457733622
4078,重庆,2年经验,大专,民营公司,150-500人,医疗/护理/卫生,5.25,1.6582280766035324
4079,上海-闵行区,2年经验,本科,外资（欧美）,10000人以上,房地产,15.833333333333332,2.762117422372486
4080,上海-普陀区,5-7年经验,本科,上市公司,10000人以上,"房地产,计算机软件",41.66666666666667,3.729701448634192
4081,北京-东城区,2年经验,本科,民营公司,150-500人,互联网/电子商务,12.5,2.525728644308256
4082,广州-黄埔区,1年经验,大专,民营公司,50-150人,"计算机软件,计算机服务(系统、数据服务、维修)",7.0,1.9459101490553128
4083,杭州-江干区,1年经验,本科,合资,50-150人,"计算机软件,互联网/电子商务",3.75,1.3217558399823195
4084,武汉-洪山区,1年经验,本科,民营公司,500-1000人,"金融/投资/证券,中介服务",3.75,1.3217558399823195
4085,广州-白云区,2年经验,大专,民营公司,150-500人,"法律,专业服务(咨询、人力资源、财会)",8.0,2.079441541679836
4086,北京-朝阳区,2年经验,本科,外资（欧美）,10000人以上,"专业服务(咨询、人力资源、财会),中介服务",11.5,2.4423470353692043
4087,常熟,无工作经验,大专,民营公司,1000-5000人,服装/纺织/皮革,22.5,3.1135153092103742
4088,义乌,无工作经验,本科,国企,10000人以上,保险,9.583333333333334,2.26002547857525
4089,广州-天河区,无工作经验,大专,合资,150-500人,金融/投资/证券,9.0,2.19722457733622
4090,广州-天河区,无工作经验,中专,民营公司,150-500人,"金融/投资/证券,专业服务(咨询、人力资源、财会)",6.25,1.8325814637483104
4091,杭州,5-7年经验,本科,民营公司,1000-5000人,"计算机服务(系统、数据服务、维修),互联网/电子商务",30.0,3.4011973816621555
4092,合肥-包河区,1年经验,本科,民营公司,少于50人,电子技术/半导体/集成电路,4.75,1.55814461804655
4093,杭州-西湖区,1年经验,本科,合资,1000-5000人,"新能源,汽车及零配件",9.0,2.19722457733622
4094,长沙-雨花区,3-4年经验,大专,民营公司,50-150人,计算机软件,14.583333333333334,2.6798793241355137
4095,合肥-经开区,无工作经验,高中,民营公司,少于50人,专业服务(咨询、人力资源、财会),5.5,1.7047480922384253
4096,广州-天河区,无工作经验,大专,民营公司,50-150人,金融/投资/证券,9.0,2.19722457733622
4097,常州,无工作经验,无学历要求,民营公司,150-500人,"快速消费品(食品、饮料、化妆品),制药/生物工程",9.0,2.19722457733622
4098,长沙-岳麓区,2年经验,硕士,民营公司,50-150人,专业服务(咨询、人力资源、财会),37.5,3.624340932976365
4099,南通,无工作经验,中专,上市公司,少于50人,银行,7.5,2.0149030205422647
4100,镇江,无工作经验,本科,民营公司,50-150人,教育/培训/院校,7.0,1.9459101490553128
4101,天津-津南区,无工作经验,本科,民营公司,150-500人,"快速消费品(食品、饮料、化妆品),贸易/进出口",5.25,1.6582280766035324
4102,杭州-西湖区,无工作经验,本科,民营公司,500-1000人,"批发/零售,快速消费品(食品、饮料、化妆品)",5.75,1.749199854809259
4103,广州,1年经验,大专,民营公司,50-150人,"贸易/进出口,互联网/电子商务",7.0,1.9459101490553128
4104,青岛,1年经验,大专,民营公司,5000-10000人,"贸易/进出口,建筑/建材/工程",5.25,1.6582280766035324
4105,重庆-江北区,2年经验,本科,民营公司,少于50人,"仪器仪表/工业自动化,计算机服务(系统、数据服务、维修)",6.0,1.791759469228055
4106,成都-武侯区,无工作经验,本科,民营公司,10000人以上,"金融/投资/证券,信托/担保/拍卖/典当",5.0,1.6094379124341005
4107,北京-西城区,3-4年经验,本科,国企,150-500人,"计算机服务(系统、数据服务、维修),计算机软件",20.833333333333336,3.036554268074246
4108,西安-碑林区,2年经验,本科,民营公司,50-150人,计算机软件,7.0,1.9459101490553128
4109,北京-东城区,2年经验,本科,民营公司,少于50人,计算机服务(系统、数据服务、维修),11.5,2.4423470353692043
4110,深圳-南山区,5-7年经验,大专,民营公司,500-1000人,"计算机软件,计算机硬件",20.0,2.995732273553991
4111,无锡-无锡新区,无工作经验,本科,民营公司,少于50人,"仪器仪表/工业自动化,医疗设备/器械",4.5,1.5040773967762742
4112,成都-高新区,无工作经验,无学历要求,民营公司,150-500人,制药/生物工程,7.0,1.9459101490553128
4113,广州-天河区,无工作经验,高中,民营公司,5000-10000人,金融/投资/证券,12.5,2.525728644308256
4114,广州-天河区,无工作经验,高中,民营公司,1000-5000人,金融/投资/证券,12.5,2.525728644308256
4115,深圳-南山区,1年经验,大专,民营公司,150-500人,"互联网/电子商务,影视/媒体/艺术/文化传播",5.0,1.6094379124341005
4116,深圳,1年经验,大专,事业单位,50-150人,"检测，认证,政府/公共事业",7.0,1.9459101490553128
4117,长沙-岳麓区,1年经验,本科,合资,10000人以上,机械/设备/重工,12.5,2.525728644308256
4118,北京-朝阳区,无工作经验,无学历要求,国企,1000-5000人,"多元化业务集团公司,交通/运输/物流",3.75,1.3217558399823195
4119,杭州-滨江区,1年经验,本科,上市公司,1000-5000人,"仪器仪表/工业自动化,计算机软件",12.5,2.525728644308256
4120,上海-青浦区,1年经验,本科,民营公司,500-1000人,"互联网/电子商务,租赁服务",5.25,1.6582280766035324
4121,深圳-南山区,3-4年经验,硕士,民营公司,50-150人,"计算机软件,航天/航空",35.0,3.555348061489413
4122,北京-朝阳区,5-7年经验,本科,民营公司,50-150人,计算机软件,12.5,2.525728644308256
4123,济南-市中区,3-4年经验,无学历要求,民营公司,50-150人,"计算机软件,电气/电力/水利",9.0,2.19722457733622
4124,北京-西城区,无工作经验,本科,国企,150-500人,互联网/电子商务,12.5,2.525728644308256
4125,北京-西城区,无工作经验,本科,国企,150-500人,互联网/电子商务,12.5,2.525728644308256
4126,广州-黄埔区,1年经验,大专,上市公司,10000人以上,互联网/电子商务,6.0,1.791759469228055
4127,深圳-福田区,3-4年经验,本科,合资,10000人以上,"通信/电信运营、增值服务,互联网/电子商务",22.5,3.1135153092103742
4128,深圳-龙华新区,3-4年经验,本科,外资（非欧美）,10000人以上,"电子技术/半导体/集成电路,机械/设备/重工",12.0,2.4849066497880004
4129,北京-丰台区,无工作经验,大专,合资,500-1000人,快速消费品(食品、饮料、化妆品),5.25,1.6582280766035324
