省,市,现存确诊人数,确诊人数,疑似人数,治愈人数,死亡人数,更新时间
河南省,濮阳,7,17,0.0,10,0,2020/02/26 17:50:59
河南省,洛阳,6,31,0.0,24,1,2020/02/26 17:50:59
河南省,新乡,5,57,0.0,49,3,2020/02/26 17:50:59
河南省,鹤壁,4,19,0.0,15,0,2020/02/26 17:50:59
河南省,焦作,3,32,0.0,28,1,2020/02/26 17:50:59
河南省,济源,2,5,0.0,3,0,2020/02/26 17:50:59
河南省,三门峡,0,7,0.0,6,1,2020/02/26 17:50:59
河南省,待明确地区,-8,0,0.0,4,4,2020/02/26 17:50:59
河南省,-,227,1271,0.0,1025,19,2020/02/26 11:52:08
河南省,信阳,63,274,0.0,209,2,2020/02/26 11:52:08
河南省,郑州,38,157,0.0,119,0,2020/02/26 11:52:08
河南省,周口,24,76,0.0,52,0,2020/02/26 11:52:08
河南省,南阳,23,155,0.0,129,3,2020/02/26 11:52:08
河南省,驻马店,13,139,0.0,126,0,2020/02/26 11:52:08
河南省,平顶山,13,58,0.0,44,1,2020/02/26 11:52:08
河南省,安阳,12,53,0.0,41,0,2020/02/26 11:52:08
河南省,商丘,10,91,0.0,78,3,2020/02/26 11:52:08
河南省,漯河,10,35,0.0,25,0,2020/02/26 11:52:08
河南省,开封,10,26,0.0,16,0,2020/02/26 11:52:08
河南省,洛阳,9,31,0.0,21,1,2020/02/26 11:52:08
河南省,许昌,7,39,0.0,32,0,2020/02/26 11:52:08
河南省,濮阳,7,17,0.0,10,0,2020/02/26 11:52:08
河南省,新乡,5,57,0.0,49,3,2020/02/26 11:52:08
河南省,焦作,5,32,0.0,26,1,2020/02/26 11:52:08
河南省,鹤壁,4,19,0.0,15,0,2020/02/26 11:52:08
河南省,济源,2,5,0.0,3,0,2020/02/26 11:52:08
河南省,三门峡,0,7,0.0,6,1,2020/02/26 11:52:08
河南省,待明确地区,-28,0,0.0,24,4,2020/02/26 11:52:08
河南省,-,229,1271,0.0,1023,19,2020/02/26 08:36:23
河南省,信阳,75,274,0.0,197,2,2020/02/26 08:36:23
河南省,郑州,38,157,0.0,119,0,2020/02/26 08:36:23
河南省,周口,24,76,0.0,52,0,2020/02/26 08:36:23
河南省,南阳,23,155,0.0,129,3,2020/02/26 08:36:23
河南省,驻马店,15,139,0.0,124,0,2020/02/26 08:36:23
河南省,平顶山,13,58,0.0,44,1,2020/02/26 08:36:23
河南省,安阳,12,53,0.0,41,0,2020/02/26 08:36:23
河南省,漯河,12,35,0.0,23,0,2020/02/26 08:36:23
河南省,商丘,10,91,0.0,78,3,2020/02/26 08:36:23
河南省,开封,10,26,0.0,16,0,2020/02/26 08:36:23
河南省,洛阳,9,31,0.0,21,1,2020/02/26 08:36:23
河南省,许昌,7,39,0.0,32,0,2020/02/26 08:36:23
河南省,濮阳,7,17,0.0,10,0,2020/02/26 08:36:23
河南省,新乡,6,57,0.0,48,3,2020/02/26 08:36:23
河南省,鹤壁,6,19,0.0,13,0,2020/02/26 08:36:23
河南省,焦作,5,32,0.0,26,1,2020/02/26 08:36:23
河南省,济源,2,5,0.0,3,0,2020/02/26 08:36:23
河南省,三门峡,0,7,0.0,6,1,2020/02/26 08:36:23
河南省,待明确地区,-45,0,0.0,41,4,2020/02/26 08:36:23
河南省,-,250,1271,0.0,1002,19,2020/02/25 20:40:20
河南省,信阳,75,274,0.0,197,2,2020/02/25 20:40:20
河南省,郑州,38,157,0.0,119,0,2020/02/25 20:40:20
河南省,周口,24,76,0.0,52,0,2020/02/25 20:40:20
河南省,南阳,23,155,0.0,129,3,2020/02/25 20:40:20
河南省,驻马店,15,139,0.0,124,0,2020/02/25 20:40:20
河南省,平顶山,13,58,0.0,44,1,2020/02/25 20:40:20
河南省,安阳,12,53,0.0,41,0,2020/02/25 20:40:20
河南省,漯河,12,35,0.0,23,0,2020/02/25 20:40:20
河南省,商丘,10,91,0.0,78,3,2020/02/25 20:40:20
河南省,开封,10,26,0.0,16,0,2020/02/25 20:40:20
河南省,洛阳,9,31,0.0,21,1,2020/02/25 20:40:20
河南省,许昌,7,39,0.0,32,0,2020/02/25 20:40:20
河南省,濮阳,7,17,0.0,10,0,2020/02/25 20:40:20
河南省,新乡,6,57,0.0,48,3,2020/02/25 20:40:20
河南省,鹤壁,6,19,0.0,13,0,2020/02/25 20:40:20
河南省,焦作,5,32,0.0,26,1,2020/02/25 20:40:20
河南省,济源,2,5,0.0,3,0,2020/02/25 20:40:20
河南省,三门峡,0,7,0.0,6,1,2020/02/25 20:40:20
河南省,待明确地区,-24,0,0.0,20,4,2020/02/25 20:40:20
河南省,-,262,1271,0.0,990,19,2020/02/25 17:29:27
河南省,信阳,75,274,0.0,197,2,2020/02/25 17:29:27
河南省,郑州,39,157,0.0,118,0,2020/02/25 17:29:27
河南省,周口,24,76,0.0,52,0,2020/02/25 17:29:27
河南省,南阳,23,155,0.0,129,3,2020/02/25 17:29:27
河南省,驻马店,15,139,0.0,124,0,2020/02/25 17:29:27
河南省,商丘,13,91,0.0,75,3,2020/02/25 17:29:27
河南省,平顶山,13,58,0.0,44,1,2020/02/25 17:29:27
河南省,安阳,12,53,0.0,41,0,2020/02/25 17:29:27
河南省,漯河,12,35,0.0,23,0,2020/02/25 17:29:27
河南省,洛阳,10,31,0.0,20,1,2020/02/25 17:29:27
河南省,开封,10,26,0.0,16,0,2020/02/25 17:29:27
河南省,鹤壁,8,19,0.0,11,0,2020/02/25 17:29:27
河南省,许昌,7,39,0.0,32,0,2020/02/25 17:29:27
河南省,濮阳,7,17,0.0,10,0,2020/02/25 17:29:27
河南省,新乡,6,57,0.0,48,3,2020/02/25 17:29:27
河南省,焦作,5,32,0.0,26,1,2020/02/25 17:29:27
河南省,济源,2,5,0.0,3,0,2020/02/25 17:29:27
河南省,三门峡,0,7,0.0,6,1,2020/02/25 17:29:27
河南省,待明确地区,-19,0,0.0,15,4,2020/02/25 17:29:27
河南省,-,263,1271,0.0,989,19,2020/02/25 10:02:26
河南省,信阳,81,274,0.0,191,2,2020/02/25 10:02:26
河南省,郑州,46,157,0.0,111,0,2020/02/25 10:02:26
河南省,南阳,28,155,0.0,124,3,2020/02/25 10:02:26
河南省,周口,25,76,0.0,51,0,2020/02/25 10:02:26
河南省,驻马店,18,139,0.0,121,0,2020/02/25 10:02:26
河南省,商丘,14,91,0.0,74,3,2020/02/25 10:02:26
河南省,平顶山,14,58,0.0,43,1,2020/02/25 10:02:26
河南省,许昌,13,39,0.0,26,0,2020/02/25 10:02:26
河南省,安阳,12,53,0.0,41,0,2020/02/25 10:02:26
河南省,漯河,12,35,0.0,23,0,2020/02/25 10:02:26
河南省,洛阳,12,31,0.0,18,1,2020/02/25 10:02:26
河南省,开封,10,26,0.0,16,0,2020/02/25 10:02:26
河南省,鹤壁,8,19,0.0,11,0,2020/02/25 10:02:26
河南省,焦作,7,32,0.0,24,1,2020/02/25 10:02:26
河南省,濮阳,7,17,0.0,10,0,2020/02/25 10:02:26
河南省,新乡,6,57,0.0,48,3,2020/02/25 10:02:26
河南省,济源,2,5,0.0,3,0,2020/02/25 10:02:26
河南省,三门峡,0,7,0.0,6,1,2020/02/25 10:02:26
河南省,待明确地区,-52,0,0.0,48,4,2020/02/25 10:02:26
河南省,-,309,1271,0.0,943,19,2020/02/24 21:14:51
河南省,信阳,81,274,0.0,191,2,2020/02/24 21:14:51
河南省,郑州,46,157,0.0,111,0,2020/02/24 21:14:51
河南省,南阳,28,155,0.0,124,3,2020/02/24 21:14:51
河南省,周口,25,76,0.0,51,0,2020/02/24 21:14:51
河南省,驻马店,18,139,0.0,121,0,2020/02/24 21:14:51
河南省,商丘,14,91,0.0,74,3,2020/02/24 21:14:51
河南省,平顶山,14,58,0.0,43,1,2020/02/24 21:14:51
河南省,许昌,13,39,0.0,26,0,2020/02/24 21:14:51
河南省,安阳,12,53,0.0,41,0,2020/02/24 21:14:51
河南省,漯河,12,35,0.0,23,0,2020/02/24 21:14:51
河南省,洛阳,12,31,0.0,18,1,2020/02/24 21:14:51
河南省,开封,10,26,0.0,16,0,2020/02/24 21:14:51
河南省,鹤壁,8,19,0.0,11,0,2020/02/24 21:14:51
河南省,焦作,7,32,0.0,24,1,2020/02/24 21:14:51
河南省,濮阳,7,17,0.0,10,0,2020/02/24 21:14:51
河南省,新乡,6,57,0.0,48,3,2020/02/24 21:14:51
河南省,济源,2,5,0.0,3,0,2020/02/24 21:14:51
河南省,三门峡,0,7,0.0,6,1,2020/02/24 21:14:51
河南省,待明确地区,-6,0,0.0,2,4,2020/02/24 21:14:51
河南省,-,312,1271,0.0,940,19,2020/02/24 18:16:54
河南省,信阳,93,274,0.0,179,2,2020/02/24 18:16:54
河南省,郑州,59,157,0.0,98,0,2020/02/24 18:16:54
河南省,南阳,29,155,0.0,124,2,2020/02/24 18:16:54
河南省,周口,27,76,0.0,49,0,2020/02/24 18:16:54
河南省,驻马店,23,139,0.0,116,0,2020/02/24 18:16:54
河南省,商丘,19,91,0.0,69,3,2020/02/24 18:16:54
河南省,安阳,16,53,0.0,37,0,2020/02/24 18:16:54
河南省,平顶山,15,58,0.0,42,1,2020/02/24 18:16:54
河南省,焦作,14,32,0.0,17,1,2020/02/24 18:16:54
河南省,许昌,13,39,0.0,26,0,2020/02/24 18:16:54
河南省,漯河,13,35,0.0,22,0,2020/02/24 18:16:54
河南省,洛阳,12,31,0.0,18,1,2020/02/24 18:16:54
河南省,开封,10,26,0.0,16,0,2020/02/24 18:16:54
河南省,濮阳,10,17,0.0,7,0,2020/02/24 18:16:54
河南省,新乡,8,57,0.0,46,3,2020/02/24 18:16:54
河南省,鹤壁,8,19,0.0,11,0,2020/02/24 18:16:54
河南省,济源,2,5,0.0,3,0,2020/02/24 18:16:54
河南省,三门峡,1,7,0.0,6,0,2020/02/24 18:16:54
河南省,待明确地区,-60,0,0.0,54,6,2020/02/24 18:16:54
河南省,-,322,1271,0.0,930,19,2020/02/24 08:37:39
河南省,信阳,101,274,0.0,171,2,2020/02/24 08:37:39
河南省,郑州,59,157,0.0,98,0,2020/02/24 08:37:39
河南省,南阳,39,155,0.0,114,2,2020/02/24 08:37:39
河南省,周口,27,76,0.0,49,0,2020/02/24 08:37:39
河南省,驻马店,23,139,0.0,116,0,2020/02/24 08:37:39
河南省,商丘,19,91,0.0,69,3,2020/02/24 08:37:39
河南省,安阳,16,53,0.0,37,0,2020/02/24 08:37:39
河南省,平顶山,15,58,0.0,42,1,2020/02/24 08:37:39
河南省,焦作,14,32,0.0,17,1,2020/02/24 08:37:39
河南省,许昌,13,39,0.0,26,0,2020/02/24 08:37:39
河南省,漯河,13,35,0.0,22,0,2020/02/24 08:37:39
河南省,洛阳,12,31,0.0,18,1,2020/02/24 08:37:39
河南省,开封,10,26,0.0,16,0,2020/02/24 08:37:39
河南省,濮阳,10,17,0.0,7,0,2020/02/24 08:37:39
河南省,新乡,8,57,0.0,46,3,2020/02/24 08:37:39
河南省,鹤壁,8,19,0.0,11,0,2020/02/24 08:37:39
河南省,济源,2,5,0.0,3,0,2020/02/24 08:37:39
河南省,三门峡,1,7,0.0,6,0,2020/02/24 08:37:39
河南省,待明确地区,-68,0,0.0,62,6,2020/02/24 08:37:39
河南省,-,384,1271,0.0,868,19,2020/02/23 19:19:02
河南省,信阳,101,274,0.0,171,2,2020/02/23 19:19:02
河南省,郑州,59,157,0.0,98,0,2020/02/23 19:19:02
河南省,南阳,39,155,0.0,114,2,2020/02/23 19:19:02
河南省,周口,27,76,0.0,49,0,2020/02/23 19:19:02
河南省,驻马店,23,139,0.0,116,0,2020/02/23 19:19:02
河南省,商丘,19,91,0.0,69,3,2020/02/23 19:19:02
河南省,安阳,16,53,0.0,37,0,2020/02/23 19:19:02
河南省,平顶山,15,58,0.0,42,1,2020/02/23 19:19:02
河南省,焦作,14,32,0.0,17,1,2020/02/23 19:19:02
河南省,许昌,13,39,0.0,26,0,2020/02/23 19:19:02
河南省,漯河,13,35,0.0,22,0,2020/02/23 19:19:02
河南省,洛阳,12,31,0.0,18,1,2020/02/23 19:19:02
河南省,开封,10,26,0.0,16,0,2020/02/23 19:19:02
河南省,濮阳,10,17,0.0,7,0,2020/02/23 19:19:02
河南省,新乡,8,57,0.0,46,3,2020/02/23 19:19:02
河南省,鹤壁,8,19,0.0,11,0,2020/02/23 19:19:02
河南省,济源,2,5,0.0,3,0,2020/02/23 19:19:02
河南省,三门峡,1,7,0.0,6,0,2020/02/23 19:19:02
河南省,待明确地区,-6,0,0.0,0,6,2020/02/23 19:19:02
河南省,-,384,1271,0.0,868,19,2020/02/23 18:22:45
河南省,信阳,101,274,0.0,171,2,2020/02/23 18:22:45
河南省,郑州,59,157,0.0,98,0,2020/02/23 18:22:45
河南省,南阳,39,155,0.0,114,2,2020/02/23 18:22:45
河南省,周口,27,76,0.0,49,0,2020/02/23 18:22:45
河南省,驻马店,23,139,0.0,116,0,2020/02/23 18:22:45
河南省,商丘,19,91,0.0,69,3,2020/02/23 18:22:45
河南省,安阳,16,53,0.0,37,0,2020/02/23 18:22:45
河南省,平顶山,15,58,0.0,42,1,2020/02/23 18:22:45
河南省,焦作,14,32,0.0,17,1,2020/02/23 18:22:45
河南省,许昌,13,39,0.0,26,0,2020/02/23 18:22:45
河南省,漯河,13,35,0.0,22,0,2020/02/23 18:22:45
河南省,洛阳,12,31,0.0,18,1,2020/02/23 18:22:45
河南省,开封,10,26,0.0,16,0,2020/02/23 18:22:45
河南省,濮阳,10,17,0.0,7,0,2020/02/23 18:22:45
河南省,新乡,8,57,0.0,46,3,2020/02/23 18:22:45
河南省,鹤壁,8,19,0.0,11,0,2020/02/23 18:22:45
河南省,济源,2,5,0.0,3,0,2020/02/23 18:22:45
河南省,三门峡,1,7,0.0,6,0,2020/02/23 18:22:45
河南省,待明确地区,-6,0,0.0,0,6,2020/02/23 18:22:45
河南省,-,386,1271,0.0,866,19,2020/02/23 18:17:33
河南省,信阳,101,274,0.0,171,2,2020/02/23 18:17:33
河南省,郑州,59,157,0.0,98,0,2020/02/23 18:17:33
河南省,南阳,47,155,0.0,106,2,2020/02/23 18:17:33
河南省,周口,28,76,0.0,48,0,2020/02/23 18:17:33
河南省,驻马店,23,139,0.0,116,0,2020/02/23 18:17:33
河南省,安阳,20,53,0.0,33,0,2020/02/23 18:17:33
河南省,商丘,19,91,0.0,69,3,2020/02/23 18:17:33
河南省,平顶山,15,58,0.0,42,1,2020/02/23 18:17:33
河南省,焦作,14,32,0.0,17,1,2020/02/23 18:17:33
河南省,许昌,13,39,0.0,26,0,2020/02/23 18:17:33
河南省,漯河,13,35,0.0,22,0,2020/02/23 18:17:33
河南省,洛阳,12,31,0.0,18,1,2020/02/23 18:17:33
河南省,开封,10,26,0.0,16,0,2020/02/23 18:17:33
河南省,濮阳,10,17,0.0,7,0,2020/02/23 18:17:33
河南省,新乡,9,57,0.0,45,3,2020/02/23 18:17:33
河南省,鹤壁,8,19,0.0,11,0,2020/02/23 18:17:33
河南省,济源,2,5,0.0,3,0,2020/02/23 18:17:33
河南省,三门峡,1,7,0.0,6,0,2020/02/23 18:17:33
河南省,待明确地区,-18,0,0.0,12,6,2020/02/23 18:17:33
河南省,-,390,1271,0.0,862,19,2020/02/23 11:47:01
河南省,信阳,101,274,0.0,171,2,2020/02/23 11:47:01
河南省,郑州,59,157,0.0,98,0,2020/02/23 11:47:01
河南省,南阳,47,155,0.0,106,2,2020/02/23 11:47:01
河南省,周口,28,76,0.0,48,0,2020/02/23 11:47:01
河南省,驻马店,23,139,0.0,116,0,2020/02/23 11:47:01
河南省,安阳,20,53,0.0,33,0,2020/02/23 11:47:01
河南省,商丘,19,91,0.0,69,3,2020/02/23 11:47:01
河南省,焦作,16,32,0.0,15,1,2020/02/23 11:47:01
河南省,平顶山,15,58,0.0,42,1,2020/02/23 11:47:01
河南省,许昌,13,39,0.0,26,0,2020/02/23 11:47:01
河南省,漯河,13,35,0.0,22,0,2020/02/23 11:47:01
河南省,洛阳,12,31,0.0,18,1,2020/02/23 11:47:01
河南省,新乡,11,57,0.0,43,3,2020/02/23 11:47:01
河南省,开封,10,26,0.0,16,0,2020/02/23 11:47:01
河南省,濮阳,10,17,0.0,7,0,2020/02/23 11:47:01
河南省,鹤壁,8,19,0.0,11,0,2020/02/23 11:47:01
河南省,济源,2,5,0.0,3,0,2020/02/23 11:47:01
河南省,三门峡,1,7,0.0,6,0,2020/02/23 11:47:01
河南省,待明确地区,-18,0,0.0,12,6,2020/02/23 11:47:01
河南省,-,391,1271,0.0,861,19,2020/02/23 08:32:13
河南省,信阳,124,274,0.0,148,2,2020/02/23 08:32:13
河南省,郑州,59,157,0.0,98,0,2020/02/23 08:32:13
河南省,南阳,49,155,0.0,104,2,2020/02/23 08:32:13
河南省,驻马店,28,139,0.0,111,0,2020/02/23 08:32:13
河南省,周口,28,76,0.0,48,0,2020/02/23 08:32:13
河南省,商丘,20,91,0.0,68,3,2020/02/23 08:32:13
河南省,安阳,20,53,0.0,33,0,2020/02/23 08:32:13
河南省,平顶山,18,58,0.0,39,1,2020/02/23 08:32:13
河南省,焦作,16,32,0.0,15,1,2020/02/23 08:32:13
河南省,许昌,13,39,0.0,26,0,2020/02/23 08:32:13
河南省,漯河,13,35,0.0,22,0,2020/02/23 08:32:13
河南省,洛阳,12,31,0.0,18,1,2020/02/23 08:32:13
河南省,新乡,11,57,0.0,43,3,2020/02/23 08:32:13
河南省,开封,10,26,0.0,16,0,2020/02/23 08:32:13
河南省,鹤壁,10,19,0.0,9,0,2020/02/23 08:32:13
河南省,濮阳,10,17,0.0,7,0,2020/02/23 08:32:13
河南省,济源,2,5,0.0,3,0,2020/02/23 08:32:13
河南省,三门峡,1,7,0.0,6,0,2020/02/23 08:32:13
河南省,待明确地区,-53,0,0.0,47,6,2020/02/23 08:32:13
河南省,-,421,1270,0.0,830,19,2020/02/22 22:08:20
河南省,信阳,123,273,0.0,148,2,2020/02/22 22:08:20
河南省,郑州,59,157,0.0,98,0,2020/02/22 22:08:20
河南省,南阳,49,155,0.0,104,2,2020/02/22 22:08:20
河南省,驻马店,28,139,0.0,111,0,2020/02/22 22:08:20
河南省,周口,28,76,0.0,48,0,2020/02/22 22:08:20
河南省,商丘,20,91,0.0,68,3,2020/02/22 22:08:20
河南省,安阳,20,53,0.0,33,0,2020/02/22 22:08:20
河南省,平顶山,18,58,0.0,39,1,2020/02/22 22:08:20
河南省,焦作,16,32,0.0,15,1,2020/02/22 22:08:20
河南省,许昌,13,39,0.0,26,0,2020/02/22 22:08:20
河南省,漯河,13,35,0.0,22,0,2020/02/22 22:08:20
河南省,洛阳,12,31,0.0,18,1,2020/02/22 22:08:20
河南省,新乡,11,57,0.0,43,3,2020/02/22 22:08:20
河南省,开封,10,26,0.0,16,0,2020/02/22 22:08:20
河南省,鹤壁,10,19,0.0,9,0,2020/02/22 22:08:20
河南省,濮阳,10,17,0.0,7,0,2020/02/22 22:08:20
河南省,济源,2,5,0.0,3,0,2020/02/22 22:08:20
河南省,三门峡,1,7,0.0,6,0,2020/02/22 22:08:20
河南省,待明确地区,-22,0,0.0,16,6,2020/02/22 22:08:20
河南省,-,422,1270,0.0,829,19,2020/02/22 21:55:49
河南省,信阳,123,273,0.0,148,2,2020/02/22 21:55:49
河南省,郑州,59,157,0.0,98,0,2020/02/22 21:55:49
河南省,南阳,50,155,0.0,103,2,2020/02/22 21:55:49
河南省,驻马店,28,139,0.0,111,0,2020/02/22 21:55:49
河南省,周口,28,76,0.0,48,0,2020/02/22 21:55:49
河南省,商丘,20,91,0.0,68,3,2020/02/22 21:55:49
河南省,安阳,20,53,0.0,33,0,2020/02/22 21:55:49
河南省,平顶山,18,58,0.0,39,1,2020/02/22 21:55:49
河南省,焦作,16,32,0.0,15,1,2020/02/22 21:55:49
河南省,许昌,13,39,0.0,26,0,2020/02/22 21:55:49
河南省,漯河,13,35,0.0,22,0,2020/02/22 21:55:49
河南省,洛阳,12,31,0.0,18,1,2020/02/22 21:55:49
河南省,新乡,11,57,0.0,43,3,2020/02/22 21:55:49
河南省,开封,10,26,0.0,16,0,2020/02/22 21:55:49
河南省,鹤壁,10,19,0.0,9,0,2020/02/22 21:55:49
河南省,濮阳,10,17,0.0,7,0,2020/02/22 21:55:49
河南省,济源,2,5,0.0,3,0,2020/02/22 21:55:49
河南省,三门峡,1,7,0.0,6,0,2020/02/22 21:55:49
河南省,待明确地区,-22,0,0.0,16,6,2020/02/22 21:55:49
河南省,-,427,1270,0.0,824,19,2020/02/22 20:27:23
河南省,信阳,123,273,0.0,148,2,2020/02/22 20:27:23
河南省,郑州,59,157,0.0,98,0,2020/02/22 20:27:23
河南省,南阳,56,155,0.0,97,2,2020/02/22 20:27:23
河南省,驻马店,28,139,0.0,111,0,2020/02/22 20:27:23
河南省,周口,28,76,0.0,48,0,2020/02/22 20:27:23
河南省,商丘,25,91,0.0,63,3,2020/02/22 20:27:23
河南省,安阳,20,53,0.0,33,0,2020/02/22 20:27:23
河南省,平顶山,18,58,0.0,39,1,2020/02/22 20:27:23
河南省,焦作,16,32,0.0,15,1,2020/02/22 20:27:23
河南省,许昌,13,39,0.0,26,0,2020/02/22 20:27:23
河南省,漯河,13,35,0.0,22,0,2020/02/22 20:27:23
河南省,洛阳,12,31,0.0,18,1,2020/02/22 20:27:23
河南省,新乡,11,57,0.0,43,3,2020/02/22 20:27:23
河南省,开封,10,26,0.0,16,0,2020/02/22 20:27:23
河南省,鹤壁,10,19,0.0,9,0,2020/02/22 20:27:23
河南省,濮阳,10,17,0.0,7,0,2020/02/22 20:27:23
河南省,济源,2,5,0.0,3,0,2020/02/22 20:27:23
河南省,三门峡,1,7,0.0,6,0,2020/02/22 20:27:23
河南省,待明确地区,-28,0,0.0,22,6,2020/02/22 20:27:23
河南省,-,428,1270,0.0,823,19,2020/02/22 19:37:28
河南省,信阳,123,273,0.0,148,2,2020/02/22 19:37:28
河南省,郑州,59,157,0.0,98,0,2020/02/22 19:37:28
河南省,南阳,57,155,0.0,96,2,2020/02/22 19:37:28
河南省,驻马店,28,139,0.0,111,0,2020/02/22 19:37:28
河南省,周口,28,76,0.0,48,0,2020/02/22 19:37:28
河南省,商丘,25,91,0.0,63,3,2020/02/22 19:37:28
河南省,安阳,20,53,0.0,33,0,2020/02/22 19:37:28
河南省,平顶山,18,58,0.0,39,1,2020/02/22 19:37:28
河南省,焦作,16,32,0.0,15,1,2020/02/22 19:37:28
河南省,许昌,13,39,0.0,26,0,2020/02/22 19:37:28
河南省,漯河,13,35,0.0,22,0,2020/02/22 19:37:28
河南省,洛阳,12,31,0.0,18,1,2020/02/22 19:37:28
河南省,新乡,11,57,0.0,43,3,2020/02/22 19:37:28
河南省,开封,10,26,0.0,16,0,2020/02/22 19:37:28
河南省,鹤壁,10,19,0.0,9,0,2020/02/22 19:37:28
河南省,濮阳,10,17,0.0,7,0,2020/02/22 19:37:28
河南省,济源,2,5,0.0,3,0,2020/02/22 19:37:28
河南省,三门峡,1,7,0.0,6,0,2020/02/22 19:37:28
河南省,待明确地区,-28,0,0.0,22,6,2020/02/22 19:37:28
河南省,-,433,1270,0.0,818,19,2020/02/22 19:10:24
河南省,信阳,123,273,0.0,148,2,2020/02/22 19:10:24
河南省,郑州,59,157,0.0,98,0,2020/02/22 19:10:24
河南省,南阳,57,155,0.0,96,2,2020/02/22 19:10:24
河南省,驻马店,28,139,0.0,111,0,2020/02/22 19:10:24
河南省,周口,28,76,0.0,48,0,2020/02/22 19:10:24
河南省,商丘,25,91,0.0,63,3,2020/02/22 19:10:24
河南省,安阳,20,53,0.0,33,0,2020/02/22 19:10:24
河南省,平顶山,18,58,0.0,39,1,2020/02/22 19:10:24
河南省,新乡,16,57,0.0,38,3,2020/02/22 19:10:24
河南省,焦作,16,32,0.0,15,1,2020/02/22 19:10:24
河南省,许昌,13,39,0.0,26,0,2020/02/22 19:10:24
河南省,漯河,13,35,0.0,22,0,2020/02/22 19:10:24
河南省,洛阳,12,31,0.0,18,1,2020/02/22 19:10:24
河南省,开封,10,26,0.0,16,0,2020/02/22 19:10:24
河南省,鹤壁,10,19,0.0,9,0,2020/02/22 19:10:24
河南省,濮阳,10,17,0.0,7,0,2020/02/22 19:10:24
河南省,济源,2,5,0.0,3,0,2020/02/22 19:10:24
河南省,三门峡,1,7,0.0,6,0,2020/02/22 19:10:24
河南省,待明确地区,-28,0,0.0,22,6,2020/02/22 19:10:24
河南省,-,435,1270,0.0,816,19,2020/02/22 17:41:53
河南省,信阳,123,273,0.0,148,2,2020/02/22 17:41:53
河南省,郑州,59,157,0.0,98,0,2020/02/22 17:41:53
河南省,南阳,57,155,0.0,96,2,2020/02/22 17:41:53
河南省,驻马店,28,139,0.0,111,0,2020/02/22 17:41:53
河南省,周口,28,76,0.0,48,0,2020/02/22 17:41:53
河南省,商丘,25,91,0.0,63,3,2020/02/22 17:41:53
河南省,安阳,20,53,0.0,33,0,2020/02/22 17:41:53
河南省,平顶山,18,58,0.0,39,1,2020/02/22 17:41:53
河南省,新乡,16,57,0.0,38,3,2020/02/22 17:41:53
河南省,焦作,16,32,0.0,15,1,2020/02/22 17:41:53
河南省,洛阳,14,31,0.0,16,1,2020/02/22 17:41:53
河南省,许昌,13,39,0.0,26,0,2020/02/22 17:41:53
河南省,漯河,13,35,0.0,22,0,2020/02/22 17:41:53
河南省,开封,10,26,0.0,16,0,2020/02/22 17:41:53
河南省,鹤壁,10,19,0.0,9,0,2020/02/22 17:41:53
河南省,濮阳,10,17,0.0,7,0,2020/02/22 17:41:53
河南省,济源,2,5,0.0,3,0,2020/02/22 17:41:53
河南省,三门峡,1,7,0.0,6,0,2020/02/22 17:41:53
河南省,待明确地区,-28,0,0.0,22,6,2020/02/22 17:41:53
河南省,-,442,1270,0.0,809,19,2020/02/22 16:45:48
河南省,信阳,123,273,0.0,148,2,2020/02/22 16:45:48
河南省,郑州,59,157,0.0,98,0,2020/02/22 16:45:48
河南省,南阳,57,155,0.0,96,2,2020/02/22 16:45:48
河南省,驻马店,33,139,0.0,106,0,2020/02/22 16:45:48
河南省,周口,28,76,0.0,48,0,2020/02/22 16:45:48
河南省,商丘,25,91,0.0,63,3,2020/02/22 16:45:48
河南省,安阳,22,53,0.0,31,0,2020/02/22 16:45:48
河南省,平顶山,18,58,0.0,39,1,2020/02/22 16:45:48
河南省,新乡,16,57,0.0,38,3,2020/02/22 16:45:48
河南省,焦作,16,32,0.0,15,1,2020/02/22 16:45:48
河南省,洛阳,14,31,0.0,16,1,2020/02/22 16:45:48
河南省,许昌,13,39,0.0,26,0,2020/02/22 16:45:48
河南省,漯河,13,35,0.0,22,0,2020/02/22 16:45:48
河南省,开封,10,26,0.0,16,0,2020/02/22 16:45:48
河南省,鹤壁,10,19,0.0,9,0,2020/02/22 16:45:48
河南省,濮阳,10,17,0.0,7,0,2020/02/22 16:45:48
河南省,济源,2,5,0.0,3,0,2020/02/22 16:45:48
河南省,三门峡,1,7,0.0,6,0,2020/02/22 16:45:48
河南省,待明确地区,-28,0,0.0,22,6,2020/02/22 16:45:48
河南省,-,446,1270,0.0,805,19,2020/02/22 13:57:26
河南省,信阳,123,273,0.0,148,2,2020/02/22 13:57:26
河南省,南阳,61,155,0.0,92,2,2020/02/22 13:57:26
河南省,郑州,59,157,0.0,98,0,2020/02/22 13:57:26
河南省,周口,35,76,0.0,41,0,2020/02/22 13:57:26
河南省,驻马店,33,139,0.0,106,0,2020/02/22 13:57:26
河南省,商丘,25,91,0.0,63,3,2020/02/22 13:57:26
河南省,安阳,22,53,0.0,31,0,2020/02/22 13:57:26
河南省,平顶山,18,58,0.0,39,1,2020/02/22 13:57:26
河南省,许昌,17,39,0.0,22,0,2020/02/22 13:57:26
河南省,新乡,16,57,0.0,38,3,2020/02/22 13:57:26
